ID,Title,Attachments,Automation Candidate,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Is Automated,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Type,Updated By,Updated On,is_converted
,TC-HU09-CA02-02 - El ingreso de un cliente refleja la sala como En Uso,,,None,,,,El sistema muestra la sala con el estado En Uso.,,,No,"Positivo, Sprint 3",,El Recepcionista y el Administrador tienen cuentas válidas.; Existe una reserva confirmada para hoy.,High,CA-HU09-02,CA-HU09-02: Actualización de estados,2,"Dado que una sala cambia de estado por una reserva, ingreso o salida, cuando el administrador visualiza el panel, entonces el sistema refleja el estado actualizado de la sala.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-02: Actualización de estados,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y registrar el ingreso del cliente en la «Sala de lectura».
2. Iniciar sesión como Administrador (admin@swgec.ec), abrir el «Panel de Control» y presionar «Actualizar».",,,El sistema muestra la sala con el estado En Uso.,,,,Master,,Functional,,,0
,TC-HU09-CA02-03 - La salida del cliente refleja la sala como Disponible,,,None,,,,El sistema refleja la sala con el estado Disponible (o En Limpieza si se marcó limpieza).,,,No,"Alternativo, Sprint 3",,El Recepcionista y el Administrador tienen cuentas válidas.; Existe una reserva en uso.,Medium,CA-HU09-02,CA-HU09-02: Actualización de estados,2,"Dado que una sala cambia de estado por una reserva, ingreso o salida, cuando el administrador visualiza el panel, entonces el sistema refleja el estado actualizado de la sala.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-02: Actualización de estados,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y registrar la salida del cliente de la «Sala de lectura» sin marcar limpieza.
2. Iniciar sesión como Administrador (admin@swgec.ec), abrir el «Panel de Control» y presionar «Actualizar».",,,El sistema refleja la sala con el estado Disponible (o En Limpieza si se marcó limpieza).,,,,Master,,Functional,,,0
,TC-HU09-CA03-01 - Cada tarjeta muestra los datos principales de la sala,,,None,,,,"La tarjeta muestra el nombre, el tipo, la capacidad máxima y el estado actual de la sala.",,,No,"Positivo, Sprint 3",,El Administrador esta autenticado.; Existe al menos una sala registrada.,High,CA-HU09-03,CA-HU09-03: Identificación de sala específica,2,"Dado que existen varias salas registradas, cuando el administrador revisa el panel, entonces cada sala muestra su nombre, tipo, capacidad y estado actual.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-03: Identificación de sala específica,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Panel de Control».
2. Revisar la información mostrada en la tarjeta de la «Sala de Conferencias».",,,"La tarjeta muestra el nombre, el tipo, la capacidad máxima y el estado actual de la sala.",,,,Master,,Functional,,,0
,TC-HU09-CA03-02 - El panel identifica correctamente cada sala registrada,,,None,,,,El sistema muestra una tarjeta por cada sala registrada no eliminada con sus datos correctos.,,,No,"Alternativo, Sprint 3",,El Administrador esta autenticado.; Existen varias salas registradas.,Medium,CA-HU09-03,CA-HU09-03: Identificación de sala específica,2,"Dado que existen varias salas registradas, cuando el administrador revisa el panel, entonces cada sala muestra su nombre, tipo, capacidad y estado actual.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-03: Identificación de sala específica,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Panel de Control».
2. Comparar las tarjetas con el listado de «Gestión de Salas».",,,El sistema muestra una tarjeta por cada sala registrada no eliminada con sus datos correctos.,,,,Master,,Functional,,,0
,TC-HU09-CA03-03 - El panel no muestra las salas eliminadas,,,None,,,,El sistema no muestra la sala eliminada en el panel de control.,,,No,"Alternativo, Sprint 3",,El Administrador esta autenticado.; Existe una sala eliminada lógicamente.,Medium,CA-HU09-03,CA-HU09-03: Identificación de sala específica,2,"Dado que existen varias salas registradas, cuando el administrador revisa el panel, entonces cada sala muestra su nombre, tipo, capacidad y estado actual.",Test Cases > HU09 - Panel de Control de Salas > CA-HU09-03: Identificación de sala específica,"1. Iniciar sesión como Administrador (admin@swgec.ec) y eliminar una sala desde «Gestión de Salas».
2. Abrir el «Panel de Control» y revisar las tarjetas mostradas.",,,El sistema no muestra la sala eliminada en el panel de control.,,,,Master,,Functional,,,0
,TC-HU10-CA01-01 - El Dashboard muestra las tarjetas de usuarios reservas y espacios con datos reales,,,None,,,,"El sistema muestra las tarjetas con el total de usuarios, el desglose de clientes, recepcionistas y administradores, las reservas del día por estado y los espacios disponibles, ocupados y reservados, todo calculado con datos reales.",,,No,"Positivo, Sprint 4",,"El Administrador esta registrado y activo (admin@swgec.ec).; Existen usuarios, reservas y salas registrados en el sistema.",Critical,CA-HU10-01,CA-HU10-01: Tarjetas informativas con datos reales,2,"Dado que inicio sesión como administrador y abro la sección Dashboard, cuando el sistema carga la información, entonces veo tarjetas con el total de usuarios registrados, los clientes, recepcionistas y administradores activos, las reservas del día por estado y los espacios disponibles, ocupados y reservados, todo calculado con datos reales.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-01: Tarjetas informativas con datos reales,"1. Iniciar sesión como Administrador (admin@swgec.ec) con la contraseña demo.
2. Abrir la sección «Dashboard» en el menú lateral.
3. Revisar las tarjetas superiores de indicadores.",,,"El sistema muestra las tarjetas con el total de usuarios, el desglose de clientes, recepcionistas y administradores, las reservas del día por estado y los espacios disponibles, ocupados y reservados, todo calculado con datos reales.",,,,Master,,Functional,,,0
,TC-HU10-CA01-02 - El conteo de usuarios por rol coincide con las cuentas existentes,,,None,,,,"El total de usuarios y el desglose de clientes, recepcionistas y administradores coinciden exactamente con las cuentas registradas en el sistema.",,,No,"Alternativo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; Existen cuentas de los tres roles.,Medium,CA-HU10-01,CA-HU10-01: Tarjetas informativas con datos reales,2,"Dado que inicio sesión como administrador y abro la sección Dashboard, cuando el sistema carga la información, entonces veo tarjetas con el total de usuarios registrados, los clientes, recepcionistas y administradores activos, las reservas del día por estado y los espacios disponibles, ocupados y reservados, todo calculado con datos reales.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-01: Tarjetas informativas con datos reales,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Dashboard».
2. Anotar el total de usuarios y el desglose por rol de las tarjetas.
3. Comparar los valores con las cuentas existentes en el sistema.",,,"El total de usuarios y el desglose de clientes, recepcionistas y administradores coinciden exactamente con las cuentas registradas en el sistema.",,,,Master,,Functional,,,0
,TC-HU10-CA01-03 - Las tarjetas de reservas del día reflejan una reserva recién creada,,,None,,,,"La tarjeta de reservas del día incrementa el conteo del estado correspondiente, reflejando la reserva recién creada.",,,No,"Alternativo, Sprint 4",,El Administrador y el Cliente tienen cuentas válidas.; Existe al menos una sala disponible.,Medium,CA-HU10-01,CA-HU10-01: Tarjetas informativas con datos reales,2,"Dado que inicio sesión como administrador y abro la sección Dashboard, cuando el sistema carga la información, entonces veo tarjetas con el total de usuarios registrados, los clientes, recepcionistas y administradores activos, las reservas del día por estado y los espacios disponibles, ocupados y reservados, todo calculado con datos reales.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-01: Tarjetas informativas con datos reales,"1. Iniciar sesión como Cliente (cliente@swgec.ec) y crear una reserva para hoy.
2. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Dashboard».
3. Revisar la tarjeta de reservas del día por estado.",,,"La tarjeta de reservas del día incrementa el conteo del estado correspondiente, reflejando la reserva recién creada.",,,,Master,,Functional,,,0
,TC-HU10-CA02-01 - El dashboard muestra las seis gráficas con datos reales,,,None,,,,El sistema muestra las seis gráficas renderizadas de forma interactiva con datos reales del sistema.,,,No,"Positivo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; Existen reservas y accesos registrados.,High,CA-HU10-02,CA-HU10-02: Gráficas interactivas del dashboard,2,"Dado que existen reservas y accesos registrados en el sistema, cuando reviso las gráficas del dashboard, entonces se muestran de forma interactiva las reservas por día, las reservas por estado, el uso de espacios por tipo, los check-ins y check-outs por fecha, los clientes con mayor actividad y la ocupación del coworking por horario.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-02: Gráficas interactivas del dashboard,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Dashboard».
2. Desplazarse a la sección de gráficas del panel.
3. Verificar las gráficas de reservas por día, reservas por estado, uso por tipo de sala, check-ins/check-outs por fecha, clientes con mayor actividad y ocupación por horario.",,,El sistema muestra las seis gráficas renderizadas de forma interactiva con datos reales del sistema.,,,,Master,,Functional,,,0
,TC-HU10-CA02-02 - La gráfica de reservas por día abarca los últimos siete días,,,None,,,,La gráfica de reservas por día muestra la serie de los últimos siete días con el conteo real de reservas no canceladas por fecha.,,,No,"Alternativo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; Existen reservas en distintas fechas de la última semana.,Medium,CA-HU10-02,CA-HU10-02: Gráficas interactivas del dashboard,2,"Dado que existen reservas y accesos registrados en el sistema, cuando reviso las gráficas del dashboard, entonces se muestran de forma interactiva las reservas por día, las reservas por estado, el uso de espacios por tipo, los check-ins y check-outs por fecha, los clientes con mayor actividad y la ocupación del coworking por horario.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-02: Gráficas interactivas del dashboard,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Dashboard».
2. Ubicar la gráfica «Reservas por día».
3. Revisar el eje de fechas de la gráfica.",,,La gráfica de reservas por día muestra la serie de los últimos siete días con el conteo real de reservas no canceladas por fecha.,,,,Master,,Functional,,,0
,TC-HU10-CA02-03 - La gráfica de check-ins y check-outs distingue ambos tipos de acceso,,,None,,,,La gráfica diferencia las series de check-ins y check-outs por fecha con los valores reales registrados.,,,No,"Alternativo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; Existen check-ins y check-outs registrados.,Medium,CA-HU10-02,CA-HU10-02: Gráficas interactivas del dashboard,2,"Dado que existen reservas y accesos registrados en el sistema, cuando reviso las gráficas del dashboard, entonces se muestran de forma interactiva las reservas por día, las reservas por estado, el uso de espacios por tipo, los check-ins y check-outs por fecha, los clientes con mayor actividad y la ocupación del coworking por horario.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-02: Gráficas interactivas del dashboard,"1. Registrar un check-in y un check-out de una reserva como Recepcionista (recepcion@swgec.ec).
2. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Dashboard».
3. Revisar la gráfica de check-ins y check-outs por fecha.",,,La gráfica diferencia las series de check-ins y check-outs por fecha con los valores reales registrados.,,,,Master,,Functional,,,0
,TC-HU10-CA03-01 - El botón Actualizar refresca tarjetas gráficas y actividad reciente,,,None,,,,"Las tarjetas, las gráficas y la lista de actividad reciente se refrescan mostrando la información más reciente del sistema.",,,No,"Positivo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; Se ha generado actividad reciente en el sistema.,High,CA-HU10-03,CA-HU10-03: Botón de actualizar refresca el dashboard,2,"Dado que se ha generado actividad reciente como reservas, check-ins, check-outs o cancelaciones, cuando presiono el botón de actualizar del dashboard, entonces las tarjetas, las gráficas y la lista de actividad reciente se refrescan con la información más reciente del sistema.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-03: Botón de actualizar refresca el dashboard,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Dashboard».
2. Generar actividad nueva (por ejemplo crear una reserva con cliente@swgec.ec en otra sesión).
3. Volver al «Dashboard» y presionar el botón «↻ Actualizar».",,,"Las tarjetas, las gráficas y la lista de actividad reciente se refrescan mostrando la información más reciente del sistema.",,,,Master,,Functional,,,0
,TC-HU10-CA03-02 - La actividad reciente muestra el nuevo evento tras actualizar,,,None,,,,"La lista de actividad reciente incorpora el nuevo evento (reserva, check-in, check-out o cancelación) en el primer lugar.",,,No,"Alternativo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; Existe una reserva recién creada o cancelada.,Medium,CA-HU10-03,CA-HU10-03: Botón de actualizar refresca el dashboard,2,"Dado que se ha generado actividad reciente como reservas, check-ins, check-outs o cancelaciones, cuando presiono el botón de actualizar del dashboard, entonces las tarjetas, las gráficas y la lista de actividad reciente se refrescan con la información más reciente del sistema.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-03: Botón de actualizar refresca el dashboard,"1. Con el «Dashboard» abierto, crear o cancelar una reserva desde otra cuenta.
2. Presionar el botón «↻ Actualizar» del dashboard.
3. Revisar la lista de actividad reciente.",,,"La lista de actividad reciente incorpora el nuevo evento (reserva, check-in, check-out o cancelación) en el primer lugar.",,,,Master,,Functional,,,0
,TC-HU10-CA03-03 - Actualizar sin nueva actividad mantiene los indicadores consistentes,,,None,,,,"El sistema recarga los datos y las tarjetas, gráficas y actividad reciente se mantienen consistentes sin errores.",,,No,"Alternativo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; No se ha generado actividad nueva desde la última carga.,Medium,CA-HU10-03,CA-HU10-03: Botón de actualizar refresca el dashboard,2,"Dado que se ha generado actividad reciente como reservas, check-ins, check-outs o cancelaciones, cuando presiono el botón de actualizar del dashboard, entonces las tarjetas, las gráficas y la lista de actividad reciente se refrescan con la información más reciente del sistema.",Test Cases > HU10 - Dashboard del Administrador > CA-HU10-03: Botón de actualizar refresca el dashboard,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir el «Dashboard».
2. Sin generar actividad nueva, presionar el botón «↻ Actualizar».",,,"El sistema recarga los datos y las tarjetas, gráficas y actividad reciente se mantienen consistentes sin errores.",,,,Master,,Functional,,,0
,TC-HU11-CA01-01 - El check-in de una reserva válida la pasa a En uso y guarda fecha hora y responsable,,,None,,,,"La reserva pasa al estado En uso y el sistema guarda la fecha, la hora y el usuario recepcionista responsable del registro.",,,No,"Positivo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva confirmada del cliente dentro de su horario válido.,Critical,CA-HU11-01,CA-HU11-01: Check-in de reserva válida registra el acceso y su responsable,2,"Dado que un cliente tiene una reserva confirmada y la hora actual está dentro de su rango horario (entre la hora de inicio y la hora de fin), cuando registro el check-in de esa reserva, entonces la reserva pasa al estado En uso, sin finalizarse, y se guardan la fecha, la hora real de ingreso y el usuario responsable que realizó el registro.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-01: Check-in de reserva válida registra el acceso y su responsable,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir la pestaña «Buscar por Correo».
2. Ingresar el correo del cliente con reserva confirmada (cliente@swgec.ec) y presionar «Buscar».
3. En la reserva localizada, presionar «Registrar Ingreso».",,,"La reserva pasa al estado En uso y el sistema guarda la fecha, la hora y el usuario recepcionista responsable del registro.",,,,Master,,Functional,,,0
,TC-HU11-CA01-02 - El historial de accesos muestra el check-in con el recepcionista que lo registró,,,None,,,,"El historial muestra el evento Check-in con la fecha, la hora, la sala, el cliente y el nombre del recepcionista que lo registró en la columna «Registrado por».",,,No,"Alternativo, Sprint 4",,Se ha registrado un check-in de una reserva.; El Recepcionista esta autenticado (recepcion@swgec.ec).,Medium,CA-HU11-01,CA-HU11-01: Check-in de reserva válida registra el acceso y su responsable,2,"Dado que un cliente tiene una reserva confirmada y la hora actual está dentro de su rango horario (entre la hora de inicio y la hora de fin), cuando registro el check-in de esa reserva, entonces la reserva pasa al estado En uso, sin finalizarse, y se guardan la fecha, la hora real de ingreso y el usuario responsable que realizó el registro.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-01: Check-in de reserva válida registra el acceso y su responsable,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir la pestaña «Check-in / Check-out».
2. Ubicar el evento de tipo Check-in de la reserva registrada.
3. Revisar la columna «Registrado por».",,,"El historial muestra el evento Check-in con la fecha, la hora, la sala, el cliente y el nombre del recepcionista que lo registró en la columna «Registrado por».",,,,Master,,Functional,,,0
,TC-HU11-CA01-03 - Tras el check-in la sala aparece En Uso en el panel de control,,,None,,,,"El sistema muestra la sala con el estado En Uso, reflejando el check-in registrado.",,,No,"Alternativo, Sprint 4",,Se ha registrado un check-in de una reserva.; El Administrador esta autenticado (admin@swgec.ec).,Medium,CA-HU11-01,CA-HU11-01: Check-in de reserva válida registra el acceso y su responsable,2,"Dado que un cliente tiene una reserva confirmada y la hora actual está dentro de su rango horario (entre la hora de inicio y la hora de fin), cuando registro el check-in de esa reserva, entonces la reserva pasa al estado En uso, sin finalizarse, y se guardan la fecha, la hora real de ingreso y el usuario responsable que realizó el registro.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-01: Check-in de reserva válida registra el acceso y su responsable,"1. Registrar el ingreso del cliente en una sala como Recepcionista (recepcion@swgec.ec).
2. Iniciar sesión como Administrador (admin@swgec.ec), abrir el «Panel de Control» y presionar «Actualizar».",,,"El sistema muestra la sala con el estado En Uso, reflejando el check-in registrado.",,,,Master,,Functional,,,0
,TC-HU11-CA02-01 - Un segundo check-in sobre una reserva En uso es rechazado,,,None,,,,El sistema rechaza la acción con un mensaje claro y no permite realizar un doble check-in.,,,No,"Negativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva que ya tiene un check-in registrado (estado En uso).,High,CA-HU11-02,CA-HU11-02: Doble check-in o reserva inválida es rechazado,2,"Dado que una reserva ya tiene un check-in registrado, o está cancelada, vencida o no existe, cuando intento registrar el check-in nuevamente, entonces el sistema rechaza la acción con un mensaje claro y no permite realizar un doble check-in.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-02: Doble check-in o reserva inválida es rechazado,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y localizar la reserva del cliente (cliente@swgec.ec) que ya está En uso.
2. Intentar presionar nuevamente «Registrar Ingreso» sobre esa reserva.",,,El sistema rechaza la acción con un mensaje claro y no permite realizar un doble check-in.,,,,Master,,Functional,,,0
,TC-HU11-CA02-02 - El check-in sobre una reserva cancelada es rechazado,,,None,,,,"El sistema no ofrece o rechaza el check-in indicando que la reserva no es válida, sin cambiar su estado.",,,No,"Negativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva cancelada del cliente.,Medium,CA-HU11-02,CA-HU11-02: Doble check-in o reserva inválida es rechazado,2,"Dado que una reserva ya tiene un check-in registrado, o está cancelada, vencida o no existe, cuando intento registrar el check-in nuevamente, entonces el sistema rechaza la acción con un mensaje claro y no permite realizar un doble check-in.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-02: Doble check-in o reserva inválida es rechazado,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Buscar por Correo».
2. Ingresar el correo del cliente cuya reserva fue cancelada (cliente@swgec.ec) y presionar «Buscar».
3. Verificar la opción de registrar el ingreso para esa reserva.",,,"El sistema no ofrece o rechaza el check-in indicando que la reserva no es válida, sin cambiar su estado.",,,,Master,,Functional,,,0
,TC-HU11-CA02-03 - El check-in de un cliente sin reserva no se registra,,,None,,,,El sistema informa que no existe una reserva activa y no permite registrar el check-in.,,,No,"Negativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; No existe una reserva activa para el correo consultado.,Medium,CA-HU11-02,CA-HU11-02: Doble check-in o reserva inválida es rechazado,2,"Dado que una reserva ya tiene un check-in registrado, o está cancelada, vencida o no existe, cuando intento registrar el check-in nuevamente, entonces el sistema rechaza la acción con un mensaje claro y no permite realizar un doble check-in.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-02: Doble check-in o reserva inválida es rechazado,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Buscar por Correo».
2. Ingresar un correo sin reserva activa (sinreserva@swgec.ec) y presionar «Buscar».",,,El sistema informa que no existe una reserva activa y no permite registrar el check-in.,,,,Master,,Functional,,,0
,TC-HU11-CA03-01 - El check-out de una reserva En uso la finaliza y libera la sala,,,None,,,,"La reserva pasa al estado Finalizada, la sala se libera (Disponible o En Limpieza) y se guarda la hora de salida.",,,No,"Positivo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva En uso tras un check-in previo.,Critical,CA-HU11-03,CA-HU11-03: Check-out finaliza la reserva y libera la sala,2,"Dado que una reserva se encuentra En uso tras un check-in previo y la hora actual es igual o posterior a la hora de fin, cuando registro el check-out de esa reserva, entonces la reserva pasa al estado Finalizada, se guarda la hora real de salida, la sala se libera, el evento queda disponible en el historial de accesos del módulo de Recepción, y el sistema impide el check-out sin check-in previo o un doble check-out.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-03: Check-out finaliza la reserva y libera la sala,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Vista del Día».
2. Seleccionar la sala en uso y presionar «Registrar Salida».
3. Confirmar la salida en el modal.",,,"La reserva pasa al estado Finalizada, la sala se libera (Disponible o En Limpieza) y se guarda la hora de salida.",,,,Master,,Functional,,,0
,TC-HU11-CA03-02 - El check-out queda registrado en el historial de accesos de recepción,,,None,,,,"El historial muestra el evento Check-out con su fecha, hora, sala, cliente y el recepcionista que lo registró.",,,No,"Alternativo, Sprint 4",,Se ha registrado un check-out de una reserva.; El Recepcionista esta autenticado (recepcion@swgec.ec).,Medium,CA-HU11-03,CA-HU11-03: Check-out finaliza la reserva y libera la sala,2,"Dado que una reserva se encuentra En uso tras un check-in previo y la hora actual es igual o posterior a la hora de fin, cuando registro el check-out de esa reserva, entonces la reserva pasa al estado Finalizada, se guarda la hora real de salida, la sala se libera, el evento queda disponible en el historial de accesos del módulo de Recepción, y el sistema impide el check-out sin check-in previo o un doble check-out.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-03: Check-out finaliza la reserva y libera la sala,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir la pestaña «Check-in / Check-out».
2. Filtrar por el chip «Check-out».
3. Ubicar el evento de la reserva finalizada.",,,"El historial muestra el evento Check-out con su fecha, hora, sala, cliente y el recepcionista que lo registró.",,,,Master,,Functional,,,0
,TC-HU11-CA03-03 - El check-out sin check-in previo o repetido es rechazado,,,None,,,,"El sistema rechaza la operación indicando que no existe una ocupación activa, impidiendo el check-out sin check-in previo o un doble check-out.",,,No,"Negativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva confirmada sin ingreso o una ya finalizada.,High,CA-HU11-03,CA-HU11-03: Check-out finaliza la reserva y libera la sala,2,"Dado que una reserva se encuentra En uso tras un check-in previo y la hora actual es igual o posterior a la hora de fin, cuando registro el check-out de esa reserva, entonces la reserva pasa al estado Finalizada, se guarda la hora real de salida, la sala se libera, el evento queda disponible en el historial de accesos del módulo de Recepción, y el sistema impide el check-out sin check-in previo o un doble check-out.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-03: Check-out finaliza la reserva y libera la sala,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Vista del Día».
2. Seleccionar una reserva confirmada sin check-in previo (o una ya finalizada) e intentar registrar la salida.",,,"El sistema rechaza la operación indicando que no existe una ocupación activa, impidiendo el check-out sin check-in previo o un doble check-out.",,,,Master,,Functional,,,0
,TC-HU11-CA04-01 - La sección Check-in / Check-out del recepcionista muestra los indicadores y el historial,,,None,,,,"El sistema muestra las tarjetas de check-ins y check-outs de hoy, la gráfica de los últimos siete días y la tabla de historial de accesos con su detalle.",,,No,"Positivo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existen check-ins y check-outs registrados en el sistema.,High,CA-HU11-04,CA-HU11-04: Sección Check-in / Check-out del recepcionista,2,"Dado que inicio sesión como recepcionista y abro la sección Check-in / Check-out, cuando el sistema carga la información de accesos, entonces veo los indicadores de check-ins y check-outs de hoy, una gráfica de los últimos siete días y un historial filtrable por tipo con la fecha y la hora, la sala, el cliente, el horario y el recepcionista que registró cada acceso.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-04: Sección Check-in / Check-out del recepcionista,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) con la contraseña demo.
2. Abrir la pestaña «Check-in / Check-out» del menú lateral.
3. Revisar las tarjetas de indicadores, la gráfica de los últimos siete días y la tabla de historial.",,,"El sistema muestra las tarjetas de check-ins y check-outs de hoy, la gráfica de los últimos siete días y la tabla de historial de accesos con su detalle.",,,,Master,,Functional,,,0
,TC-HU11-CA04-02 - Los indicadores de hoy coinciden con los accesos registrados en la fecha,,,None,,,,"Las tarjetas «Check-ins hoy» y «Check-outs hoy» reflejan exactamente la cantidad de accesos de cada tipo registrados en el día actual.",,,No,"Alternativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Se han registrado accesos de check-in y check-out en el día actual.,Medium,CA-HU11-04,CA-HU11-04: Sección Check-in / Check-out del recepcionista,2,"Dado que inicio sesión como recepcionista y abro la sección Check-in / Check-out, cuando el sistema carga la información de accesos, entonces veo los indicadores de check-ins y check-outs de hoy, una gráfica de los últimos siete días y un historial filtrable por tipo con la fecha y la hora, la sala, el cliente, el horario y el recepcionista que registró cada acceso.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-04: Sección Check-in / Check-out del recepcionista,"1. Registrar un check-in y luego un check-out de una reserva del cliente (cliente@swgec.ec) como Recepcionista (recepcion@swgec.ec).
2. Abrir la pestaña «Check-in / Check-out».
3. Comparar el valor de las tarjetas «Check-ins hoy» y «Check-outs hoy» con los accesos registrados en el día.",,,"Las tarjetas «Check-ins hoy» y «Check-outs hoy» reflejan exactamente la cantidad de accesos de cada tipo registrados en el día actual.",,,,Master,,Functional,,,0
,TC-HU11-CA04-03 - El filtro por tipo muestra solo los check-in o solo los check-out,,,None,,,,"Al seleccionar «Check-in» o «Check-out» el historial muestra únicamente los accesos del tipo elegido, y «Todos» vuelve a mostrar ambos tipos.",,,No,"Alternativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existen accesos de tipo check-in y check-out en el historial.,Medium,CA-HU11-04,CA-HU11-04: Sección Check-in / Check-out del recepcionista,2,"Dado que inicio sesión como recepcionista y abro la sección Check-in / Check-out, cuando el sistema carga la información de accesos, entonces veo los indicadores de check-ins y check-outs de hoy, una gráfica de los últimos siete días y un historial filtrable por tipo con la fecha y la hora, la sala, el cliente, el horario y el recepcionista que registró cada acceso.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-04: Sección Check-in / Check-out del recepcionista,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir la pestaña «Check-in / Check-out».
2. Presionar el chip «Check-in» y revisar los registros de la tabla.
3. Presionar el chip «Check-out» y luego el chip «Todos».",,,"Al seleccionar «Check-in» o «Check-out» el historial muestra únicamente los accesos del tipo elegido, y «Todos» vuelve a mostrar ambos tipos.",,,,Master,,Functional,,,0
